#Werte:
#Zeitschritt dt:	1e-05
#Maximale Zeit tmax:	15
#Samplegroesse:	10000
#Ausgabedatei:	./Daten/data4.dat
#Zeit t	Winkel1 in rad	Winkel2 in rad	Winkelgeschw1 in rad/s	Winkelgeschw2 in rad/s	Kartesische Positionen x1 y1 x2 y2
0.13049	1.48725	1.57056	-1.28109	-0.010657	0.996512	-0.0834494	1.99651	-0.0836816
0.13199	1.48532	1.57055	-1.29585	-0.0112808	0.996349	-0.0853751	1.99635	-0.0856238
0.13349	1.48336	1.57053	-1.31062	-0.0119333	0.99618	-0.0873226	1.99618	-0.0875887
0.13499	1.48139	1.57051	-1.32539	-0.0126156	0.996006	-0.0892918	1.99601	-0.0895763
0.13649	1.47939	1.57049	-1.34016	-0.0133284	0.995825	-0.0912828	1.99582	-0.0915867
0.13799	1.47737	1.57047	-1.35494	-0.0140729	0.995638	-0.0932954	1.99564	-0.0936199
0.13949	1.47532	1.57045	-1.36972	-0.0148501	0.995446	-0.0953297	1.99545	-0.0956759
0.14099	1.47326	1.57043	-1.3845	-0.015661	0.995247	-0.0973857	1.99525	-0.0977547
0.14249	1.47117	1.5704	-1.39929	-0.0165067	0.995041	-0.0994633	1.99504	-0.0998565
0.14399	1.46906	1.57038	-1.41407	-0.0173882	0.994829	-0.101563	1.99483	-0.101981
0.14549	1.46693	1.57035	-1.42886	-0.0183067	0.99461	-0.103683	1.99461	-0.104129
0.14699	1.46477	1.57032	-1.44366	-0.0192632	0.994385	-0.105826	1.99438	-0.106299
0.14849	1.4626	1.57029	-1.45845	-0.020259	0.994152	-0.10799	1.99415	-0.108493
0.14999	1.4604	1.57026	-1.47325	-0.0212951	0.993912	-0.110176	1.99391	-0.11071
0.15149	1.45818	1.57023	-1.48806	-0.0223728	0.993665	-0.112383	1.99366	-0.11295
0.15299	1.45593	1.57019	-1.50286	-0.0234932	0.99341	-0.114611	1.99341	-0.115213
0.15449	1.45367	1.57016	-1.51767	-0.0246576	0.993148	-0.116861	1.99315	-0.117499
0.15599	1.45138	1.57012	-1.53248	-0.0258672	0.992878	-0.119133	1.99288	-0.119808
0.15749	1.44907	1.57008	-1.5473	-0.0271233	0.9926	-0.121426	1.9926	-0.122141
0.15899	1.44674	1.57004	-1.56212	-0.0284272	0.992315	-0.12374	1.99231	-0.124497
0.16049	1.44438	1.57	-1.57695	-0.0297801	0.992021	-0.126076	1.99202	-0.126877
0.16199	1.44201	1.56995	-1.59178	-0.0311834	0.991718	-0.128433	1.99172	-0.12928
0.16349	1.43961	1.5699	-1.60661	-0.0326384	0.991407	-0.130812	1.99141	-0.131706
0.16499	1.43719	1.56985	-1.62145	-0.0341465	0.991088	-0.133212	1.99109	-0.134156
0.16649	1.43474	1.5698	-1.63629	-0.035709	0.990759	-0.135633	1.99076	-0.136629
0.16799	1.43228	1.56975	-1.65113	-0.0373274	0.990422	-0.138075	1.99042	-0.139126
0.16949	1.42979	1.56969	-1.66598	-0.0390031	0.990075	-0.140539	1.99007	-0.141647
0.17099	1.42728	1.56963	-1.68084	-0.0407374	0.989719	-0.143023	1.98972	-0.144191
0.17249	1.42475	1.56957	-1.6957	-0.042532	0.989354	-0.145529	1.98935	-0.14676
0.17399	1.42219	1.5695	-1.71056	-0.0443882	0.988979	-0.148056	1.98898	-0.149352
0.17549	1.41962	1.56943	-1.72543	-0.0463075	0.988594	-0.150604	1.98859	-0.151968
0.17699	1.41702	1.56936	-1.7403	-0.0482915	0.988199	-0.153173	1.9882	-0.154608
0.17849	1.4144	1.56929	-1.75518	-0.0503417	0.987794	-0.155763	1.98779	-0.157272
0.17999	1.41175	1.56921	-1.77007	-0.0524596	0.987379	-0.158374	1.98738	-0.15996
0.18149	1.40909	1.56913	-1.78496	-0.0546468	0.986953	-0.161006	1.98695	-0.162672
0.18299	1.4064	1.56905	-1.79985	-0.0569049	0.986517	-0.163659	1.98652	-0.165409
0.18449	1.40369	1.56896	-1.81475	-0.0592355	0.98607	-0.166333	1.98607	-0.16817
0.18599	1.40095	1.56887	-1.82966	-0.0616402	0.985611	-0.169027	1.98561	-0.170955
0.18749	1.3982	1.56877	-1.84457	-0.0641207	0.985142	-0.171743	1.98514	-0.173765
0.18899	1.39542	1.56868	-1.85948	-0.0666786	0.984661	-0.174479	1.98466	-0.176599
0.19049	1.39262	1.56857	-1.87441	-0.0693156	0.984168	-0.177235	1.98417	-0.179457
0.19199	1.3898	1.56847	-1.88934	-0.0720333	0.983664	-0.180013	1.98366	-0.182341
0.19349	1.38695	1.56836	-1.90427	-0.0748336	0.983148	-0.182811	1.98315	-0.185249
0.19499	1.38408	1.56824	-1.91921	-0.077718	0.98262	-0.185629	1.98262	-0.188182
0.19649	1.38119	1.56813	-1.93416	-0.0806885	0.982079	-0.188468	1.98208	-0.191139
0.19799	1.37828	1.568	-1.94911	-0.0837466	0.981526	-0.191328	1.98152	-0.194122
0.19949	1.37535	1.56787	-1.96407	-0.0868942	0.980961	-0.194207	1.98096	-0.19713
0.20099	1.37239	1.56774	-1.97904	-0.090133	0.980382	-0.197107	1.98038	-0.200163
0.20249	1.36941	1.5676	-1.99401	-0.0934649	0.97979	-0.200028	1.97979	-0.203221
0.20399	1.36641	1.56746	-2.00899	-0.0968917	0.979185	-0.202968	1.97918	-0.206304
0.20549	1.36338	1.56731	-2.02398	-0.100415	0.978567	-0.205929	1.97856	-0.209413
0.20699	1.36034	1.56716	-2.03897	-0.104037	0.977935	-0.20891	1.97793	-0.212547
0.20849	1.35727	1.567	-2.05397	-0.10776	0.977289	-0.211911	1.97728	-0.215707
0.20999	1.35417	1.56684	-2.06898	-0.111584	0.976629	-0.214932	1.97662	-0.218892
0.21149	1.35106	1.56667	-2.08399	-0.115513	0.975955	-0.217973	1.97595	-0.222103
0.21299	1.34792	1.56649	-2.09901	-0.119548	0.975266	-0.221033	1.97526	-0.22534
0.21449	1.34476	1.56631	-2.11404	-0.123691	0.974563	-0.224114	1.97455	-0.228603
0.21599	1.34158	1.56612	-2.12908	-0.127943	0.973845	-0.227214	1.97383	-0.231892
0.21749	1.33838	1.56592	-2.14412	-0.132308	0.973112	-0.230334	1.9731	-0.235207
0.21899	1.33515	1.56572	-2.15917	-0.136786	0.972363	-0.233473	1.97235	-0.238548
0.22049	1.3319	1.56551	-2.17423	-0.14138	0.971599	-0.236632	1.97159	-0.241915
0.22199	1.32863	1.5653	-2.18929	-0.146091	0.97082	-0.239811	1.9708	-0.245309
0.22349	1.32533	1.56507	-2.20437	-0.150922	0.970024	-0.243008	1.97001	-0.24873
0.22499	1.32201	1.56484	-2.21945	-0.155875	0.969213	-0.246225	1.96919	-0.252177
0.22649	1.31867	1.56461	-2.23454	-0.160951	0.968385	-0.249462	1.96837	-0.255651
0.22799	1.31531	1.56436	-2.24963	-0.166153	0.96754	-0.252717	1.96752	-0.259151
0.22949	1.31192	1.56411	-2.26473	-0.171482	0.966679	-0.255991	1.96666	-0.262679
0.23099	1.30851	1.56385	-2.27985	-0.176941	0.965801	-0.259285	1.96578	-0.266233
0.23249	1.30508	1.56358	-2.29496	-0.182532	0.964906	-0.262597	1.96488	-0.269815
0.23399	1.30163	1.5633	-2.31009	-0.188256	0.963993	-0.265928	1.96396	-0.273424
0.23549	1.29815	1.56301	-2.32522	-0.194116	0.963063	-0.269277	1.96303	-0.27706
0.23699	1.29465	1.56272	-2.34037	-0.200113	0.962115	-0.272646	1.96208	-0.280724
0.23849	1.29113	1.56241	-2.35552	-0.20625	0.961148	-0.276032	1.96111	-0.284416
0.23999	1.28759	1.5621	-2.37067	-0.212529	0.960164	-0.279437	1.96013	-0.288135
0.24149	1.28402	1.56178	-2.38584	-0.218952	0.959161	-0.282861	1.95912	-0.291882
0.24299	1.28043	1.56144	-2.40101	-0.22552	0.958139	-0.286302	1.9581	-0.295657
0.24449	1.27682	1.5611	-2.41619	-0.232237	0.957099	-0.289762	1.95705	-0.29946
0.24599	1.27318	1.56075	-2.43138	-0.239103	0.956039	-0.29324	1.95599	-0.303291
0.24749	1.26952	1.56038	-2.44657	-0.246121	0.95496	-0.296735	1.95491	-0.30715
0.24899	1.26584	1.56001	-2.46178	-0.253294	0.953861	-0.300249	1.9538	-0.311038
0.25049	1.26214	1.55962	-2.47699	-0.260623	0.952742	-0.30378	1.95268	-0.314955
0.25199	1.25841	1.55922	-2.4922	-0.26811	0.951603	-0.307328	1.95154	-0.3189
0.25349	1.25466	1.55882	-2.50743	-0.275757	0.950444	-0.310895	1.95037	-0.322874
0.25499	1.25089	1.5584	-2.52266	-0.283567	0.949265	-0.314478	1.94919	-0.326876
0.25649	1.24709	1.55797	-2.53789	-0.291541	0.948064	-0.318078	1.94798	-0.330908
0.25799	1.24328	1.55752	-2.55314	-0.299681	0.946843	-0.321696	1.94675	-0.334969
0.25949	1.23944	1.55707	-2.56839	-0.30799	0.9456	-0.32533	1.94551	-0.339059
0.26099	1.23557	1.5566	-2.58365	-0.31647	0.944336	-0.328982	1.94424	-0.343179
0.26249	1.23168	1.55612	-2.59891	-0.325123	0.94305	-0.33265	1.94294	-0.347328
0.26399	1.22777	1.55562	-2.61418	-0.33395	0.941743	-0.336334	1.94163	-0.351507
0.26549	1.22384	1.55512	-2.62946	-0.342954	0.940413	-0.340035	1.94029	-0.355715
0.26699	1.21989	1.55459	-2.64474	-0.352137	0.93906	-0.343753	1.93893	-0.359953
0.26849	1.21591	1.55406	-2.66003	-0.361501	0.937685	-0.347486	1.93755	-0.364222
0.26999	1.21191	1.55351	-2.67532	-0.371048	0.936287	-0.351235	1.93614	-0.36852
0.27149	1.20788	1.55295	-2.69062	-0.38078	0.934866	-0.355	1.93471	-0.372849
0.27299	1.20383	1.55237	-2.70592	-0.390699	0.933422	-0.358781	1.93325	-0.377209
0.27449	1.19976	1.55177	-2.72123	-0.400807	0.931954	-0.362577	1.93177	-0.381598
0.27599	1.19567	1.55117	-2.73654	-0.411106	0.930462	-0.366389	1.93027	-0.386019
0.27749	1.19155	1.55054	-2.75185	-0.421599	0.928946	-0.370216	1.92874	-0.39047
0.27899	1.18742	1.5499	-2.76717	-0.432286	0.927405	-0.374058	1.92719	-0.394952
0.28049	1.18325	1.54924	-2.78249	-0.443171	0.92584	-0.377915	1.92561	-0.399465
0.28199	1.17907	1.54857	-2.79782	-0.454255	0.924251	-0.381786	1.924	-0.40401
0.28349	1.17486	1.54788	-2.81314	-0.46554	0.922636	-0.385672	1.92237	-0.408585
0.28499	1.17063	1.54717	-2.82847	-0.477028	0.920996	-0.389573	1.92072	-0.413192
0.28649	1.16637	1.54645	-2.8438	-0.488722	0.91933	-0.393487	1.91903	-0.417831
0.28799	1.1621	1.54571	-2.85913	-0.500622	0.917639	-0.397416	1.91732	-0.422501
0.28949	1.1578	1.54495	-2.87446	-0.512732	0.915921	-0.401358	1.91559	-0.427203
0.29099	1.15347	1.54417	-2.8898	-0.525052	0.914178	-0.405314	1.91382	-0.431937
0.29249	1.14913	1.54337	-2.90513	-0.537586	0.912407	-0.409283	1.91203	-0.436703
0.29399	1.14476	1.54256	-2.92046	-0.550334	0.910611	-0.413266	1.91021	-0.441501
0.29549	1.14037	1.54172	-2.93579	-0.563299	0.908787	-0.417261	1.90836	-0.446331
0.29699	1.13595	1.54087	-2.95112	-0.576483	0.906936	-0.421269	1.90649	-0.451194
0.29849	1.13151	1.53999	-2.96644	-0.589888	0.905057	-0.42529	1.90458	-0.456089
0.29999	1.12705	1.5391	-2.98177	-0.603515	0.903151	-0.429324	1.90265	-0.461017
0.30149	1.12257	1.53818	-2.99709	-0.617366	0.901217	-0.433369	1.90068	-0.465977
0.30299	1.11806	1.53725	-3.0124	-0.631444	0.899254	-0.437426	1.89869	-0.470971
0.30449	1.11353	1.53629	-3.02771	-0.64575	0.897263	-0.441496	1.89667	-0.475997
0.30599	1.10898	1.53531	-3.04301	-0.660285	0.895244	-0.445576	1.89461	-0.481057
0.30749	1.1044	1.53431	-3.05831	-0.675053	0.893196	-0.449668	1.89253	-0.486149
